,0,1
2087,AB1N043Alpha,std
2088,AB1N044Alpha,std
2089,AB1N045Alpha,std
2090,AB1N046Alpha,std
2091,AB1N047Alpha,std
2092,AB1N048Alpha,std
2093,AB1N049Alpha,std
2094,AB1N050Alpha,std
2095,AB1N001Vindx,std
2096,AB1N002Vindx,std
2097,AB1N003Vindx,std
2098,AB1N004Vindx,std
2099,AB1N005Vindx,std
2100,AB1N006Vindx,std
2101,AB1N007Vindx,std
2102,AB1N008Vindx,std
2103,AB1N009Vindx,std
2104,AB1N010Vindx,std
2105,AB1N011Vindx,std
2106,AB1N012Vindx,std
2107,AB1N013Vindx,std
2108,AB1N014Vindx,std
2109,AB1N015Vindx,std
2110,AB1N016Vindx,std
2111,AB1N017Vindx,std
2112,AB1N018Vindx,std
2113,AB1N019Vindx,std
2114,AB1N020Vindx,std
2115,AB1N021Vindx,std
2116,AB1N022Vindx,std
2117,AB1N023Vindx,std
2118,AB1N024Vindx,std
2119,AB1N025Vindx,std
2120,AB1N026Vindx,std
2121,AB1N027Vindx,std
2122,AB1N028Vindx,std
2123,AB1N029Vindx,std
2124,AB1N030Vindx,std
2125,AB1N031Vindx,std
2126,AB1N032Vindx,std
2127,AB1N033Vindx,std
2128,AB1N034Vindx,std
2129,AB1N035Vindx,std
2130,AB1N036Vindx,std
2131,AB1N037Vindx,std
2132,AB1N038Vindx,std
2133,AB1N039Vindx,std
2134,AB1N040Vindx,std
2135,AB1N041Vindx,std
2136,AB1N042Vindx,std
2137,AB1N043Vindx,std
2138,AB1N044Vindx,std
2139,AB1N045Vindx,std
2140,AB1N046Vindx,std
2141,AB1N047Vindx,std
2142,AB1N048Vindx,std
2143,AB1N049Vindx,std
2144,AB1N050Vindx,std
2145,AB1N001Vindy,std
2146,AB1N002Vindy,std
2147,AB1N003Vindy,std
2148,AB1N004Vindy,std
2149,AB1N005Vindy,std
2150,AB1N006Vindy,std
2151,AB1N007Vindy,std
2152,AB1N008Vindy,std
2153,AB1N009Vindy,std
2154,AB1N010Vindy,std
2155,AB1N011Vindy,std
2156,AB1N012Vindy,std
2157,AB1N013Vindy,std
2158,AB1N014Vindy,std
2159,AB1N015Vindy,std
2160,AB1N016Vindy,std
2161,AB1N017Vindy,std
2162,AB1N018Vindy,std
2163,AB1N019Vindy,std
2164,AB1N020Vindy,std
2165,AB1N021Vindy,std
2166,AB1N022Vindy,std
2167,AB1N023Vindy,std
2168,AB1N024Vindy,std
2169,AB1N025Vindy,std
2170,AB1N026Vindy,std
2171,AB1N027Vindy,std
2172,AB1N028Vindy,std
2173,AB1N029Vindy,std
2174,AB1N030Vindy,std
2175,AB1N031Vindy,std
2176,AB1N032Vindy,std
2177,AB1N033Vindy,std
2178,AB1N034Vindy,std
2179,AB1N035Vindy,std
2180,AB1N036Vindy,std
2181,AB1N037Vindy,std
2182,AB1N038Vindy,std
2183,AB1N039Vindy,std
2184,AB1N040Vindy,std
2185,AB1N041Vindy,std
2186,AB1N042Vindy,std
2187,AB1N043Vindy,std
2188,AB1N044Vindy,std
2189,AB1N045Vindy,std
2190,AB1N046Vindy,std
2191,AB1N047Vindy,std
2192,AB1N048Vindy,std
2193,AB1N049Vindy,std
2194,AB1N050Vindy,std
2195,AB1N001Cn,std
2196,AB1N002Cn,std
2197,AB1N003Cn,std
2198,AB1N004Cn,std
2199,AB1N005Cn,std
2200,AB1N006Cn,std
2201,AB1N007Cn,std
2202,AB1N008Cn,std
2203,AB1N009Cn,std
2204,AB1N010Cn,std
2205,AB1N011Cn,std
2206,AB1N012Cn,std
2207,AB1N013Cn,std
2208,AB1N014Cn,std
2209,AB1N015Cn,std
2210,AB1N016Cn,std
2211,AB1N017Cn,std
2212,AB1N018Cn,std
2213,AB1N019Cn,std
2214,AB1N020Cn,std
2215,AB1N021Cn,std
2216,AB1N022Cn,std
2217,AB1N023Cn,std
2218,AB1N024Cn,std
2219,AB1N025Cn,std
2220,AB1N026Cn,std
2221,AB1N027Cn,std
2222,AB1N028Cn,std
2223,AB1N029Cn,std
2224,AB1N030Cn,std
2225,AB1N031Cn,std
2226,AB1N032Cn,std
2227,AB1N033Cn,std
2228,AB1N034Cn,std
2229,AB1N035Cn,std
2230,AB1N036Cn,std
2231,AB1N037Cn,std
2232,AB1N038Cn,std
2233,AB1N039Cn,std
2234,AB1N040Cn,std
2235,AB1N041Cn,std
2236,AB1N042Cn,std
2237,AB1N043Cn,std
2238,AB1N044Cn,std
2239,AB1N045Cn,std
2240,AB1N046Cn,std
2241,AB1N047Cn,std
2242,AB1N048Cn,std
2243,AB1N049Cn,std
2244,AB1N050Cn,std
2245,AB1N001Ct,std
2246,AB1N002Ct,std
2247,AB1N003Ct,std
2248,AB1N004Ct,std
2249,AB1N005Ct,std
2250,AB1N006Ct,std
2251,AB1N007Ct,std
2252,AB1N008Ct,std
2253,AB1N009Ct,std
2254,AB1N010Ct,std
2255,AB1N011Ct,std
2256,AB1N012Ct,std
2257,AB1N013Ct,std
2258,AB1N014Ct,std
2259,AB1N015Ct,std
2260,AB1N016Ct,std
2261,AB1N017Ct,std
2262,AB1N018Ct,std
2263,AB1N019Ct,std
2264,AB1N020Ct,std
2265,AB1N021Ct,std
2266,AB1N022Ct,std
2267,AB1N023Ct,std
2268,AB1N024Ct,std
2269,AB1N025Ct,std
2270,AB1N026Ct,std
2271,AB1N027Ct,std
2272,AB1N028Ct,std
2273,AB1N029Ct,std
2274,AB1N030Ct,std
2275,AB1N031Ct,std
2276,AB1N032Ct,std
2277,AB1N033Ct,std
2278,AB1N034Ct,std
2279,AB1N035Ct,std
2280,AB1N036Ct,std
2281,AB1N037Ct,std
2282,AB1N038Ct,std
2283,AB1N039Ct,std
2284,AB1N040Ct,std
2285,AB1N041Ct,std
2286,AB1N042Ct,std
2287,AB1N043Ct,std
2288,AB1N044Ct,std
2289,AB1N045Ct,std
2290,AB1N046Ct,std
2291,AB1N047Ct,std
2292,AB1N048Ct,std
2293,AB1N049Ct,std
2294,AB1N050Ct,std
2295,AB1N001Fn,std
2296,AB1N002Fn,std
2297,AB1N003Fn,std
2298,AB1N004Fn,std
2299,AB1N005Fn,std
2300,AB1N006Fn,std
2301,AB1N007Fn,std
2302,AB1N008Fn,std
2303,AB1N009Fn,std
2304,AB1N010Fn,std
2305,AB1N011Fn,std
2306,AB1N012Fn,std
2307,AB1N013Fn,std
2308,AB1N014Fn,std
2309,AB1N015Fn,std
2310,AB1N016Fn,std
2311,AB1N017Fn,std
2312,AB1N018Fn,std
2313,AB1N019Fn,std
2314,AB1N020Fn,std
2315,AB1N021Fn,std
2316,AB1N022Fn,std
2317,AB1N023Fn,std
2318,AB1N024Fn,std
2319,AB1N025Fn,std
2320,AB1N026Fn,std
2321,AB1N027Fn,std
2322,AB1N028Fn,std
2323,AB1N029Fn,std
2324,AB1N030Fn,std
2325,AB1N031Fn,std
2326,AB1N032Fn,std
2327,AB1N033Fn,std
2328,AB1N034Fn,std
2329,AB1N035Fn,std
2330,AB1N036Fn,std
2331,AB1N037Fn,std
2332,AB1N038Fn,std
2333,AB1N039Fn,std
2334,AB1N040Fn,std
2335,AB1N041Fn,std
2336,AB1N042Fn,std
2337,AB1N043Fn,std
2338,AB1N044Fn,std
2339,AB1N045Fn,std
2340,AB1N046Fn,std
2341,AB1N047Fn,std
2342,AB1N048Fn,std
2343,AB1N049Fn,std
2344,AB1N050Fn,std
2345,AB1N001Ft,std
2346,AB1N002Ft,std
2347,AB1N003Ft,std
2348,AB1N004Ft,std
2349,AB1N005Ft,std
2350,AB1N006Ft,std
2351,AB1N007Ft,std
2352,AB1N008Ft,std
2353,AB1N009Ft,std
2354,AB1N010Ft,std
2355,AB1N011Ft,std
2356,AB1N012Ft,std
2357,AB1N013Ft,std
2358,AB1N014Ft,std
2359,AB1N015Ft,std
2360,AB1N016Ft,std
2361,AB1N017Ft,std
2362,AB1N018Ft,std
2363,AB1N019Ft,std
2364,AB1N020Ft,std
2365,AB1N021Ft,std
2366,AB1N022Ft,std
2367,AB1N023Ft,std
2368,AB1N024Ft,std
2369,AB1N025Ft,std
2370,AB1N026Ft,std
2371,AB1N027Ft,std
2372,AB1N028Ft,std
2373,AB1N029Ft,std
2374,AB1N030Ft,std
2375,AB1N031Ft,std
2376,AB1N032Ft,std
2377,AB1N033Ft,std
2378,AB1N034Ft,std
2379,AB1N035Ft,std
2380,AB1N036Ft,std
2381,AB1N037Ft,std
2382,AB1N038Ft,std
2383,AB1N039Ft,std
2384,AB1N040Ft,std
2385,AB1N041Ft,std
2386,AB1N042Ft,std
2387,AB1N043Ft,std
2388,AB1N044Ft,std
2389,AB1N045Ft,std
2390,AB1N046Ft,std
2391,AB1N047Ft,std
2392,AB1N048Ft,std
2393,AB1N049Ft,std
2394,AB1N050Ft,std
2395,AB1N001Fx,std
2396,AB1N002Fx,std
2397,AB1N003Fx,std
2398,AB1N004Fx,std
2399,AB1N005Fx,std
2400,AB1N006Fx,std
2401,AB1N007Fx,std
2402,AB1N008Fx,std
2403,AB1N009Fx,std
2404,AB1N010Fx,std
2405,AB1N011Fx,std
2406,AB1N012Fx,std
2407,AB1N013Fx,std
2408,AB1N014Fx,std
2409,AB1N015Fx,std
2410,AB1N016Fx,std
2411,AB1N017Fx,std
2412,AB1N018Fx,std
2413,AB1N019Fx,std
2414,AB1N020Fx,std
2415,AB1N021Fx,std
2416,AB1N022Fx,std
2417,AB1N023Fx,std
2418,AB1N024Fx,std
2419,AB1N025Fx,std
2420,AB1N026Fx,std
2421,AB1N027Fx,std
2422,AB1N028Fx,std
2423,AB1N029Fx,std
2424,AB1N030Fx,std
2425,AB1N031Fx,std
2426,AB1N032Fx,std
2427,AB1N033Fx,std
2428,AB1N034Fx,std
2429,AB1N035Fx,std
2430,AB1N036Fx,std
2431,AB1N037Fx,std
2432,AB1N038Fx,std
2433,AB1N039Fx,std
2434,AB1N040Fx,std
2435,AB1N041Fx,std
2436,AB1N042Fx,std
2437,AB1N043Fx,std
2438,AB1N044Fx,std
2439,AB1N045Fx,std
2440,AB1N046Fx,std
2441,AB1N047Fx,std
2442,AB1N048Fx,std
2443,AB1N049Fx,std
2444,AB1N050Fx,std
2445,AB1N001Fy,std
2446,AB1N002Fy,std
2447,AB1N003Fy,std
2448,AB1N004Fy,std
2449,AB1N005Fy,std
2450,AB1N006Fy,std
2451,AB1N007Fy,std
2452,AB1N008Fy,std
2453,AB1N009Fy,std
2454,AB1N010Fy,std
2455,AB1N011Fy,std
2456,AB1N012Fy,std
2457,AB1N013Fy,std
2458,AB1N014Fy,std
2459,AB1N015Fy,std
2460,AB1N016Fy,std
2461,AB1N017Fy,std
2462,AB1N018Fy,std
2463,AB1N019Fy,std
2464,AB1N020Fy,std
2465,AB1N021Fy,std
2466,AB1N022Fy,std
2467,AB1N023Fy,std
2468,AB1N024Fy,std
2469,AB1N025Fy,std
2470,AB1N026Fy,std
2471,AB1N027Fy,std
2472,AB1N028Fy,std
2473,AB1N029Fy,std
2474,AB1N030Fy,std
2475,AB1N031Fy,std
2476,AB1N032Fy,std
2477,AB1N033Fy,std
2478,AB1N034Fy,std
2479,AB1N035Fy,std
2480,AB1N036Fy,std
2481,AB1N037Fy,std
2482,AB1N038Fy,std
2483,AB1N039Fy,std
2484,AB1N040Fy,std
2485,AB1N041Fy,std
2486,AB1N042Fy,std
2487,AB1N043Fy,std
2488,AB1N044Fy,std
2489,AB1N045Fy,std
2490,AB1N046Fy,std
2491,AB1N047Fy,std
2492,AB1N048Fy,std
2493,AB1N049Fy,std
2494,AB1N050Fy,std
2495,AB1N001TnInd,std
2496,AB1N002TnInd,std
2497,AB1N003TnInd,std
2498,AB1N004TnInd,std
2499,AB1N005TnInd,std
2500,AB1N006TnInd,std
2501,AB1N007TnInd,std
2502,AB1N008TnInd,std
2503,AB1N009TnInd,std
2504,AB1N010TnInd,std
2505,AB1N011TnInd,std
2506,AB1N012TnInd,std
2507,AB1N013TnInd,std
2508,AB1N014TnInd,std
2509,AB1N015TnInd,std
2510,AB1N016TnInd,std
2511,AB1N017TnInd,std
2512,AB1N018TnInd,std
2513,AB1N019TnInd,std
2514,AB1N020TnInd,std
2515,AB1N021TnInd,std
2516,AB1N022TnInd,std
2517,AB1N023TnInd,std
2518,AB1N024TnInd,std
2519,AB1N025TnInd,std
2520,AB1N026TnInd,std
2521,AB1N027TnInd,std
2522,AB1N028TnInd,std
2523,AB1N029TnInd,std
2524,AB1N030TnInd,std
2525,AB1N031TnInd,std
2526,AB1N032TnInd,std
2527,AB1N033TnInd,std
2528,AB1N034TnInd,std
2529,AB1N035TnInd,std
2530,AB1N036TnInd,std
2531,AB1N037TnInd,std
2532,AB1N038TnInd,std
2533,AB1N039TnInd,std
2534,AB1N040TnInd,std
2535,AB1N041TnInd,std
2536,AB1N042TnInd,std
2537,AB1N043TnInd,std
2538,AB1N044TnInd,std
2539,AB1N045TnInd,std
2540,AB1N046TnInd,std
2541,AB1N047TnInd,std
2542,AB1N048TnInd,std
2543,AB1N049TnInd,std
2544,AB1N050TnInd,std
2545,AB1N001AxInd,std
2546,AB1N002AxInd,std
2547,AB1N003AxInd,std
2548,AB1N004AxInd,std
2549,AB1N005AxInd,std
2550,AB1N006AxInd,std
2551,AB1N007AxInd,std
2552,AB1N008AxInd,std
2553,AB1N009AxInd,std
2554,AB1N010AxInd,std
2555,AB1N011AxInd,std
2556,AB1N012AxInd,std
2557,AB1N013AxInd,std
2558,AB1N014AxInd,std
2559,AB1N015AxInd,std
2560,AB1N016AxInd,std
2561,AB1N017AxInd,std
2562,AB1N018AxInd,std
2563,AB1N019AxInd,std
2564,AB1N020AxInd,std
2565,AB1N021AxInd,std
2566,AB1N022AxInd,std
2567,AB1N023AxInd,std
2568,AB1N024AxInd,std
2569,AB1N025AxInd,std
2570,AB1N026AxInd,std
2571,AB1N027AxInd,std
2572,AB1N028AxInd,std
2573,AB1N029AxInd,std
2574,AB1N030AxInd,std
2575,AB1N031AxInd,std
2576,AB1N032AxInd,std
2577,AB1N033AxInd,std
2578,AB1N034AxInd,std
2579,AB1N035AxInd,std
2580,AB1N036AxInd,std
2581,AB1N037AxInd,std
2582,AB1N038AxInd,std
2583,AB1N039AxInd,std
2584,AB1N040AxInd,std
2585,AB1N041AxInd,std
2586,AB1N042AxInd,std
2587,AB1N043AxInd,std
2588,AB1N044AxInd,std
2589,AB1N045AxInd,std
2590,AB1N046AxInd,std
2591,AB1N047AxInd,std
2592,AB1N048AxInd,std
2593,AB1N049AxInd,std
2594,AB1N050AxInd,std
2595,GenPwr,std
2596,GenTq,std
2597,Wave1Elev,std
2598,FAIRTEN1,std
2599,FAIRTEN2,std
2600,FAIRTEN3,std
2601,FAIRTEN4,std
2602,FAIRTEN5,std
2603,FAIRTEN6,std
2604,FAIRTEN7,std
2605,FAIRTEN8,std
2606,FAIRTEN9,std
2607,FAIRTEN10,std
2608,FAIRTEN11,std
2609,FAIRTEN12,std
2610,FAIRTEN13,std
2611,FAIRTEN14,std
2612,FAIRTEN15,std
2613,FAIRTEN16,std
2614,FAIRTEN17,std
2615,FAIRTEN18,std
2616,LINE1N0FX,std
2617,LINE1N0FY,std
2618,LINE1N0FZ,std
2619,LINE7N0FX,std
2620,LINE7N0FY,std
2621,LINE7N0FZ,std
2622,LINE13N0FX,std
2623,LINE13N0FY,std
2624,LINE13N0FZ,std
2625,CON1PX,std
2626,CON1PY,std
2627,CON1PZ,std
2628,CON2PX,std
2629,CON2PY,std
2630,CON2PZ,std
2631,CON3PX,std
2632,CON3PY,std
2633,CON3PZ,std
2634,CON4PX,std
2635,CON4PY,std
2636,CON4PZ,std
2637,CON5PX,std
2638,CON5PY,std
2639,CON5PZ,std
2640,CON6PX,std
2641,CON6PY,std
2642,CON6PZ,std
2643,CON7PX,std
2644,CON7PY,std
2645,CON7PZ,std
2646,CON8PX,std
2647,CON8PY,std
2648,CON8PZ,std
2649,CON9PX,std
2650,CON9PY,std
2651,CON9PZ,std
2652,CON10PX,std
2653,CON10PY,std
2654,CON10PZ,std
2655,CON11PX,std
2656,CON11PY,std
2657,CON11PZ,std
2658,CON12PX,std
2659,CON12PY,std
2660,CON12PZ,std
2661,CON13PX,std
2662,CON13PY,std
2663,CON13PZ,std
2664,CON14PX,std
2665,CON14PY,std
2666,CON14PZ,std
2667,CON15PX,std
2668,CON15PY,std
2669,CON15PZ,std
2670,CON16PX,std
2671,CON16PY,std
2672,CON16PZ,std
2673,CON17PX,std
2674,CON17PY,std
2675,CON17PZ,std
2676,CON18PX,std
2677,CON18PY,std
2678,CON18PZ,std
2679,CON19PX,std
2680,CON19PY,std
2681,CON19PZ,std
2682,CON20PX,std
2683,CON20PY,std
2684,CON20PZ,std
2685,CON21PX,std
2686,CON21PY,std
2687,CON21PZ,std
2688,ANCHTEN1,std
2689,ANCHTEN2,std
2690,ANCHTEN3,std
2691,ANCHTEN4,std
2692,ANCHTEN5,std
2693,ANCHTEN6,std
2694,ANCHTEN7,std
2695,ANCHTEN8,std
2696,ANCHTEN9,std
2697,ANCHTEN10,std
2698,ANCHTEN11,std
2699,ANCHTEN12,std
2700,ANCHTEN13,std
2701,ANCHTEN14,std
2702,ANCHTEN15,std
2703,ANCHTEN16,std
2704,ANCHTEN17,std
2705,ANCHTEN18,std
2706,ANCH1HORZ,std
2707,ANCH7HORZ,std
2708,ANCH13HORZ,std
2709,Wind1VelX,mean
2710,Wind1VelY,mean
2711,Wind1VelZ,mean
2712,Azimuth,mean
2713,BldPitch1,mean
2714,BldPitch2,mean
2715,BldPitch3,mean
2716,GenSpeed,mean
2717,NacYaw,mean
2718,OoPDefl1,mean
2719,PtfmHeave,mean
2720,PtfmPitch,mean
2721,PtfmRoll,mean
2722,PtfmSurge,mean
2723,PtfmSway,mean
2724,PtfmYaw,mean
2725,RotSpeed,mean
2726,RotThrust,mean
2727,RotTorq,mean
2728,TwHt1TPxi,mean
2729,TwHt1TPyi,mean
2730,TwrBsFxt,mean
2731,TwrBsFyt,mean
2732,TwrBsFzt,mean
2733,TwrBsMxt,mean
2734,TwrBsMyt,mean
2735,TwrBsMzt,mean
2736,B1N001TDx,mean
2737,B1N002TDx,mean
2738,B1N003TDx,mean
2739,B1N004TDx,mean
2740,B1N005TDx,mean
2741,B1N006TDx,mean
2742,B1N007TDx,mean
2743,B1N008TDx,mean
2744,B1N009TDx,mean
2745,B1N010TDx,mean
2746,B1N011TDx,mean
2747,B1N012TDx,mean
2748,B1N013TDx,mean
2749,B1N014TDx,mean
2750,B1N015TDx,mean
2751,B1N016TDx,mean
2752,B1N017TDx,mean
2753,B1N018TDx,mean
2754,B1N019TDx,mean
2755,B1N020TDx,mean
2756,B1N021TDx,mean
2757,B1N022TDx,mean
2758,B1N023TDx,mean
2759,B1N024TDx,mean
2760,B1N025TDx,mean
2761,B1N026TDx,mean
2762,B1N027TDx,mean
2763,B1N028TDx,mean
2764,B1N029TDx,mean
2765,B1N030TDx,mean
2766,B1N031TDx,mean
2767,B1N032TDx,mean
2768,B1N033TDx,mean
2769,B1N034TDx,mean
2770,B1N035TDx,mean
2771,B1N036TDx,mean
2772,B1N037TDx,mean
2773,B1N038TDx,mean
2774,B1N039TDx,mean
2775,B1N040TDx,mean
2776,B1N041TDx,mean
2777,B1N042TDx,mean
2778,B1N043TDx,mean
2779,B1N044TDx,mean
2780,B1N045TDx,mean
2781,B1N046TDx,mean
2782,B1N047TDx,mean
2783,B1N048TDx,mean
2784,B1N049TDx,mean
2785,B1N050TDx,mean
2786,B1N001TDy,mean
2787,B1N002TDy,mean
2788,B1N003TDy,mean
2789,B1N004TDy,mean
2790,B1N005TDy,mean
2791,B1N006TDy,mean
2792,B1N007TDy,mean
2793,B1N008TDy,mean
2794,B1N009TDy,mean
2795,B1N010TDy,mean
2796,B1N011TDy,mean
2797,B1N012TDy,mean
2798,B1N013TDy,mean
2799,B1N014TDy,mean
2800,B1N015TDy,mean
2801,B1N016TDy,mean
2802,B1N017TDy,mean
2803,B1N018TDy,mean
2804,B1N019TDy,mean
2805,B1N020TDy,mean
2806,B1N021TDy,mean
2807,B1N022TDy,mean
2808,B1N023TDy,mean
2809,B1N024TDy,mean
2810,B1N025TDy,mean
2811,B1N026TDy,mean
2812,B1N027TDy,mean
2813,B1N028TDy,mean
2814,B1N029TDy,mean
2815,B1N030TDy,mean
2816,B1N031TDy,mean
2817,B1N032TDy,mean
2818,B1N033TDy,mean
2819,B1N034TDy,mean
2820,B1N035TDy,mean
2821,B1N036TDy,mean
2822,B1N037TDy,mean
2823,B1N038TDy,mean
2824,B1N039TDy,mean
2825,B1N040TDy,mean
2826,B1N041TDy,mean
2827,B1N042TDy,mean
2828,B1N043TDy,mean
2829,B1N044TDy,mean
2830,B1N045TDy,mean
2831,B1N046TDy,mean
2832,B1N047TDy,mean
2833,B1N048TDy,mean
2834,B1N049TDy,mean
2835,B1N050TDy,mean
2836,B1N001RDz,mean
2837,B1N002RDz,mean
2838,B1N003RDz,mean
2839,B1N004RDz,mean
2840,B1N005RDz,mean
2841,B1N006RDz,mean
2842,B1N007RDz,mean
2843,B1N008RDz,mean
2844,B1N009RDz,mean
2845,B1N010RDz,mean
2846,B1N011RDz,mean
2847,B1N012RDz,mean
2848,B1N013RDz,mean
2849,B1N014RDz,mean
2850,B1N015RDz,mean
2851,B1N016RDz,mean
2852,B1N017RDz,mean
2853,B1N018RDz,mean
2854,B1N019RDz,mean
2855,B1N020RDz,mean
2856,B1N021RDz,mean
2857,B1N022RDz,mean
2858,B1N023RDz,mean
2859,B1N024RDz,mean
2860,B1N025RDz,mean
2861,B1N026RDz,mean
2862,B1N027RDz,mean
2863,B1N028RDz,mean
2864,B1N029RDz,mean
2865,B1N030RDz,mean
2866,B1N031RDz,mean
2867,B1N032RDz,mean
2868,B1N033RDz,mean
2869,B1N034RDz,mean
2870,B1N035RDz,mean
2871,B1N036RDz,mean
2872,B1N037RDz,mean
2873,B1N038RDz,mean
2874,B1N039RDz,mean
2875,B1N040RDz,mean
2876,B1N041RDz,mean
2877,B1N042RDz,mean
2878,B1N043RDz,mean
2879,B1N044RDz,mean
2880,B1N045RDz,mean
2881,B1N046RDz,mean
2882,B1N047RDz,mean
2883,B1N048RDz,mean
2884,B1N049RDz,mean
2885,B1N050RDz,mean
2886,RtFldFxh,mean
2887,RtFldFyh,mean
2888,RtFldFzh,mean
2889,RtFldMxh,mean
2890,RtFldMyh,mean
2891,RtFldMzh,mean
2892,RtVAvgxh,mean
2893,RtFldCp,mean
2894,RtFldCt,mean
2895,RtArea,mean
2896,RtSpeed,mean
2897,RtTSR,mean
2898,AB1N001Vrel,mean
2899,AB1N002Vrel,mean
2900,AB1N003Vrel,mean
2901,AB1N004Vrel,mean
2902,AB1N005Vrel,mean
2903,AB1N006Vrel,mean
2904,AB1N007Vrel,mean
2905,AB1N008Vrel,mean
2906,AB1N009Vrel,mean
2907,AB1N010Vrel,mean
2908,AB1N011Vrel,mean
2909,AB1N012Vrel,mean
2910,AB1N013Vrel,mean
2911,AB1N014Vrel,mean
2912,AB1N015Vrel,mean
2913,AB1N016Vrel,mean
2914,AB1N017Vrel,mean
2915,AB1N018Vrel,mean
2916,AB1N019Vrel,mean
2917,AB1N020Vrel,mean
2918,AB1N021Vrel,mean
2919,AB1N022Vrel,mean
2920,AB1N023Vrel,mean
2921,AB1N024Vrel,mean
2922,AB1N025Vrel,mean
2923,AB1N026Vrel,mean
2924,AB1N027Vrel,mean
2925,AB1N028Vrel,mean
2926,AB1N029Vrel,mean
2927,AB1N030Vrel,mean
2928,AB1N031Vrel,mean
2929,AB1N032Vrel,mean
2930,AB1N033Vrel,mean
2931,AB1N034Vrel,mean
2932,AB1N035Vrel,mean
2933,AB1N036Vrel,mean
2934,AB1N037Vrel,mean
2935,AB1N038Vrel,mean
2936,AB1N039Vrel,mean
2937,AB1N040Vrel,mean
2938,AB1N041Vrel,mean
2939,AB1N042Vrel,mean
2940,AB1N043Vrel,mean
2941,AB1N044Vrel,mean
2942,AB1N045Vrel,mean
2943,AB1N046Vrel,mean
2944,AB1N047Vrel,mean
2945,AB1N048Vrel,mean
2946,AB1N049Vrel,mean
2947,AB1N050Vrel,mean
2948,AB1N001Alpha,mean
2949,AB1N002Alpha,mean
2950,AB1N003Alpha,mean
2951,AB1N004Alpha,mean
2952,AB1N005Alpha,mean
2953,AB1N006Alpha,mean
2954,AB1N007Alpha,mean
2955,AB1N008Alpha,mean
2956,AB1N009Alpha,mean
2957,AB1N010Alpha,mean
2958,AB1N011Alpha,mean
2959,AB1N012Alpha,mean
2960,AB1N013Alpha,mean
2961,AB1N014Alpha,mean
2962,AB1N015Alpha,mean
2963,AB1N016Alpha,mean
2964,AB1N017Alpha,mean
2965,AB1N018Alpha,mean
2966,AB1N019Alpha,mean
2967,AB1N020Alpha,mean
2968,AB1N021Alpha,mean
2969,AB1N022Alpha,mean
2970,AB1N023Alpha,mean
2971,AB1N024Alpha,mean
2972,AB1N025Alpha,mean
2973,AB1N026Alpha,mean
2974,AB1N027Alpha,mean
2975,AB1N028Alpha,mean
2976,AB1N029Alpha,mean
2977,AB1N030Alpha,mean
2978,AB1N031Alpha,mean
2979,AB1N032Alpha,mean
2980,AB1N033Alpha,mean
2981,AB1N034Alpha,mean
2982,AB1N035Alpha,mean
2983,AB1N036Alpha,mean
2984,AB1N037Alpha,mean
2985,AB1N038Alpha,mean
2986,AB1N039Alpha,mean
2987,AB1N040Alpha,mean
2988,AB1N041Alpha,mean
2989,AB1N042Alpha,mean
2990,AB1N043Alpha,mean
2991,AB1N044Alpha,mean
2992,AB1N045Alpha,mean
2993,AB1N046Alpha,mean
2994,AB1N047Alpha,mean
2995,AB1N048Alpha,mean
2996,AB1N049Alpha,mean
2997,AB1N050Alpha,mean
2998,AB1N001Vindx,mean
2999,AB1N002Vindx,mean
3000,AB1N003Vindx,mean
3001,AB1N004Vindx,mean
3002,AB1N005Vindx,mean
3003,AB1N006Vindx,mean
3004,AB1N007Vindx,mean
3005,AB1N008Vindx,mean
3006,AB1N009Vindx,mean
3007,AB1N010Vindx,mean
3008,AB1N011Vindx,mean
3009,AB1N012Vindx,mean
3010,AB1N013Vindx,mean
3011,AB1N014Vindx,mean
3012,AB1N015Vindx,mean
3013,AB1N016Vindx,mean
3014,AB1N017Vindx,mean
3015,AB1N018Vindx,mean
3016,AB1N019Vindx,mean
3017,AB1N020Vindx,mean
3018,AB1N021Vindx,mean
3019,AB1N022Vindx,mean
3020,AB1N023Vindx,mean
3021,AB1N024Vindx,mean
3022,AB1N025Vindx,mean
3023,AB1N026Vindx,mean
3024,AB1N027Vindx,mean
3025,AB1N028Vindx,mean
3026,AB1N029Vindx,mean
3027,AB1N030Vindx,mean
3028,AB1N031Vindx,mean
3029,AB1N032Vindx,mean
3030,AB1N033Vindx,mean
3031,AB1N034Vindx,mean
3032,AB1N035Vindx,mean
3033,AB1N036Vindx,mean
3034,AB1N037Vindx,mean
3035,AB1N038Vindx,mean
3036,AB1N039Vindx,mean
3037,AB1N040Vindx,mean
3038,AB1N041Vindx,mean
3039,AB1N042Vindx,mean
3040,AB1N043Vindx,mean
3041,AB1N044Vindx,mean
3042,AB1N045Vindx,mean
3043,AB1N046Vindx,mean
3044,AB1N047Vindx,mean
3045,AB1N048Vindx,mean
3046,AB1N049Vindx,mean
3047,AB1N050Vindx,mean
3048,AB1N001Vindy,mean
3049,AB1N002Vindy,mean
3050,AB1N003Vindy,mean
3051,AB1N004Vindy,mean
3052,AB1N005Vindy,mean
3053,AB1N006Vindy,mean
3054,AB1N007Vindy,mean
3055,AB1N008Vindy,mean
3056,AB1N009Vindy,mean
3057,AB1N010Vindy,mean
3058,AB1N011Vindy,mean
3059,AB1N012Vindy,mean
3060,AB1N013Vindy,mean
